,time (s),distance (m),velocity (m/s),acceleration (m/s^2),force (N),mass (kg)
281,0.281,2.5424697489741477,23.754536268462694,38.26797619318377,1.8376649666276748,0.048020960328573545
282,0.28200000000000003,2.5662432723217874,23.792334972375,37.33301526758393,1.7927672128115408,0.0480209594634107
283,0.28300000000000003,2.590054130109193,23.829208668418442,36.41791613215708,1.7488233492786707,0.04802096152158626
284,0.28400000000000003,2.613901406732474,23.86517709240679,35.52241592711621,1.7058205148030934,0.048020960013053254
285,0.28500000000000003,2.6377842067774067,23.90025969968081,34.64623551549798,1.6637456117671237,0.04802096351919376
286,0.28600000000000003,2.6617016542539282,23.934475678382338,33.78910662512775,1.6225853351776558,0.04802095992591284
287,0.28700000000000003,2.685652893909888,23.967843901471863,32.950740005644604,1.5823262002962937,0.048020960986770986
288,0.28800000000000003,2.7096370849752587,24.000383030708974,32.13085545582842,1.542954568914394,0.048020961378870096
289,0.289,2.7336534074404977,24.03211140834489,31.329167552011572,1.504456674305752,0.048020959120860976
290,0.29,2.7577010599197407,24.063047075649752,30.545382045960054,1.4668186448908944,0.04802096247098329
291,0.291,2.7817792588588715,24.093207797514584,29.77921610998869,1.4300265266482193,0.04802095936194079
292,0.292,2.8058872392561156,24.122611015350458,29.030370460155442,1.394066304307882,0.0480209615726832
293,0.293,2.8300242515705465,24.1512739228909,28.29855715655784,1.3589239213652375,0.04802096141676692
294,0.294,2.8541895628022136,24.179213424088648,27.583482570825684,1.3245852989509572,0.0480209594836272
295,0.295,2.8783824581720574,24.20644610006348,26.88484962671569,1.291036353595419,0.04802096242013219
296,0.296,2.9026022392806934,24.232988254122798,26.20237153393167,1.2582630139249849,0.04802095918285692
297,0.297,2.926848224068099,24.25885587221456,25.53574906052822,1.2262512363279576,0.04802096204115001
298,0.298,2.9511197470133212,24.28406465583249,24.884696051558844,1.1949870196277657,0.04802096104175275
299,0.299,2.975416154842122,24.308630063924024,24.24892016275841,1.1644564188008282,0.04802095973697027
300,0.3,2.999736812073846,24.332567219518076,23.62813032940038,1.1346455577761005,0.04802096238500369
301,0.301,3.024081098153282,24.35589097273444,23.022044140625212,1.1055406413530022,0.04802095915549656
302,0.302,3.0484484071610707,24.378615864575877,22.43037029200164,1.0771279662738311,0.048020962304751606
303,0.303,3.072838148771764,24.40075615424863,21.85283089881785,1.0493939314862155,0.048020960595223545
304,0.304,3.097249737224761,24.4223259930218,21.289142210020735,1.022325047630558,0.048020960053024246
305,0.305,3.1216826157005024,24.443338954140263,20.73902654016246,0.9959079457866276,0.04802095912544341
306,0.306,3.146136234567271,24.46380846525514,20.20220731268538,0.9701293855128269,0.048020959813815135
307,0.307,3.170610056915596,24.483747687442687,19.678411000258915,0.9449762622107428,0.04802096379622874
308,0.308,3.195103558965404,24.503169509136203,19.167372330204287,0.9204356138468909,0.0480209596803445
309,0.309,3.219616229325379,24.52208655918694,18.668819614998057,0.8964946270625993,0.048020959308127775
310,0.31,3.244147568822225,24.540511204342756,18.18249018136693,0.8731406427021978,0.048020960495112806
311,0.311,3.2686970919441256,24.55845552031061,17.70812447530375,0.8503611607886957,0.048020961337528055
312,0.312,3.293264324250288,24.575931343630987,17.245466008482914,0.8281438449753176,0.04802096067267535
313,0.313,3.3178488032630367,24.592950249922875,16.794261517480244,0.8064765265002897,0.04802095797191628
314,0.314,3.3424500774696493,24.60952357239264,16.35425733041657,0.7853472076713599,0.048020964315556344
315,0.315,3.3670677065898715,24.625662396687634,15.925213629039538,0.7647440649056775,0.04802096114498401
316,0.316,3.391701261529162,24.641377560267923,15.506883848808076,0.7446554513496467,0.04802096014970048
317,0.317,3.4163503244051667,24.656679647335498,15.099029380224156,0.7250698991025706,0.04802096087396357
318,0.318,3.4410144873042445,24.671579016276706,14.701415349055296,0.7059761210669036,0.048020962900845406
319,0.319,3.4656933526027873,24.68608579171256,14.313812248189315,0.6873630124471276,0.048020960491086395
320,0.32,3.490386532609105,24.700209871896853,13.935991243518998,0.6692196519183231,0.04802095812377516
321,0.321,3.5150936488091324,24.71396094122619,13.567727383973443,0.6515353024847045,0.048020960625603015
322,0.322,3.539814333561717,24.727348433451446,13.20880262168552,0.6342994120474946,0.04802096224877606
323,0.323,3.564548227988084,24.740381577966343,12.859001400098169,0.6175016137007326,0.04802096169738487
324,0.324,3.5892949822791733,24.753069391439453,12.5181120310591,0.6011317257727704,0.048020957495929315
325,0.325,3.614054255579626,24.76542067863654,12.185922850256464,0.5851797516304292,0.04802096310810909
326,0.326,3.6388257153331174,24.777444047390976,11.86223394111954,0.5696358792620464,0.04802096148917166
327,0.327,3.663609037632318,24.78914790147001,11.546842722567904,0.5544904806548486,0.0480209607056582
328,0.328,3.688403907596407,24.80054042754956,11.23955238458279,0.5397341109814231,0.04802096137936706
329,0.329,3.7132100178372873,24.811629631706992,10.94017045990104,0.5253575076092848,0.04802096178801559
330,0.33,3.738027069107373,24.822423323374558,10.648507591017609,0.5113515889469317,0.04802096299187266
331,0.331,3.762854769503742,24.832929135211067,10.364380099236747,0.49770745313904596,0.04802095719894507
332,0.332,3.7876928346410272,24.8431545152395,10.087602805569677,0.4844163766229351,0.04802096057504106
333,0.333,3.812540987800938,24.853106724448853,9.818000223138302,0.4714698125576197,0.04802096168693256
334,0.334,3.8373989596617077,24.86279284256682,9.555397912764658,0.45885938913644936,0.04802096085642632
335,0.335,3.862266487568393,24.87221978494674,9.299624988439096,0.44657690779350767,0.048020958732064294
336,0.336,3.887143315746745,24.881394296565766,9.050513184471678,0.4346143413135333,0.048020961072043775
337,0.337,3.912029195022572,24.89032295761644,8.807899750534062,0.42296383185457653,0.048020963434436265
338,0.338,3.93692388234583,24.89901219731742,8.571625364196192,0.411617688892061,0.048020961183324024
339,0.339,3.9618271418649487,24.907468264635874,8.341532282683643,0.40056838709247883,0.04802095988095939
340,0.34,3.986738743482135,24.91569726362903,8.117467069323714,0.3898085641244407,0.048020960331030524
341,0.341,4.011658463164764,24.923705145742506,7.8992795264835065,0.37933101841439176,0.04802096408193029
342,0.342,4.036586082696807,24.931497716476706,7.6868250940824465,0.3691287068538361,0.04802095824165463
343,0.343,4.061521389400652,24.93908064077023,7.4799575304042785,0.35919474246455074,0.048020960146432395
344,0.34400000000000003,4.086464176254463,24.946459439588324,7.278538050412647,0.3495223920278278,0.04802096102362371
345,0.34500000000000003,4.1114142421825814,24.9536394832149,7.082429639746872,0.34010507368345455,0.04802096045893228
346,0.34600000000000003,4.136371391009771,24.960626016816587,6.891498103329479,0.3309363545037575,0.04802095996280878
347,0.34700000000000003,4.161335431885433,24.96742414937465,6.705612671082303,0.32200994804770044,0.048020958537667406
348,0.34800000000000003,4.1863061787767615,24.97403886559862,6.524644293209878,0.31331971189972047,0.04802096448779417
349,0.34900000000000003,4.211283450542783,24.9804750251404,6.348470334617331,0.30485964519764636,0.04802096081874855
350,0.35000000000000003,4.236267071074432,24.986737358305216,6.1769670415047235,0.29662388615378654,0.04802095982715949
351,0.35100000000000003,4.261256869029312,24.992830471743925,6.010015353983174,0.2886067095729609,0.048020960442586066
352,0.352,4.286252677438114,24.998758858804987,5.847498794637481,0.28080252437101566,0.04802096319002733
353,0.353,4.311254333769573,25.00452689797648,5.689304635756143,0.2732058710970786,0.048020960132813824
354,0.354,4.336261679767084,25.010138857011032,5.53532098708937,0.2658114194626129,0.04802095851037252
355,0.355,4.361274560678541,25.015598912005462,5.385439231187235,0.25861396588005164,0.04802096073843163
356,0.356,4.386292822032788,25.02091123804644,5.2395540604636475,0.25160843101363134,0.04802096287396003
357,0.357,4.411316319716959,25.026079736404494,5.097562494438817,0.24478985734479827,0.04802096249175005
358,0.358,4.436344925864222,25.03110786332207,4.959363277706686,0.23815340675440289,0.048020964268729684
359,0.359,4.461378493758948,25.03599959181613,4.824858768910459,0.23169435812368577,0.048020961694596215
360,0.36,4.486416885171921,25.040758665950573,4.693952529842289,0.22540810495591346,0.048020959633242585
361,0.361,4.511459970187845,25.045388609898502,4.566551238604999,0.21929015302034638,0.0480209553254319
362,0.362,4.536507621792541,25.04989287199225,4.442562341244208,0.21333611802006344,0.04802096214598429
363,0.363,4.5615597162151715,25.054274815034116,4.32189811327852,0.2075417232850469,0.048020966215607794
364,0.364,4.586616132459503,25.05853772910754,4.20447216746809,0.20190279749176282,0.04802096183534676
365,0.365,4.611676753283973,25.062684804341707,4.0901986321605275,0.19641527241038,0.04802096183446949
366,0.366,4.636741464641928,25.066719145756192,3.978995381789793,0.1910751806806165,0.04802096065632248
367,0.367,4.661810155285008,25.07064378429461,3.8707818116616637,0.1858786536171199,0.048020958726507294
368,0.368,4.686882716821775,25.0744616744327,3.7654789955795738,0.18082191904515746,0.04802096074826883
369,0.369,4.711959040301492,25.078175789359058,3.6630106747905544,0.17590129916731342,0.04802096275009387
370,0.37,4.737039020755263,25.081788998640643,3.563302304700499,0.17111320846177738,0.048020963092593884
371,0.371,4.7621225726382885,25.08530363605861,3.4662808203465474,0.1664541516127414,0.048020965478526884
372,0.372,4.787209596506543,25.088722417852075,3.3718759088889843,0.16192072147332603,0.048020960986870385
373,0.373,4.81229999170002,25.09204809446534,3.280017454954155,0.1575095970613837,0.048020963066364296
374,0.374,4.837393665816146,25.09528319226823,3.190638907645391,0.15321754158846507,0.04802095944524654
375,0.375,4.862490530199931,25.098430138059975,3.1036737645182533,0.14904140052215276,0.04802096219841801
376,0.376,4.887590498326311,25.101491301859273,3.019058742697055,0.14497809968192096,0.048020960185890846
377,0.377,4.912693485695113,25.104468999204176,2.9367309771023495,0.14102464336860757,0.04802096088071217
378,0.378,4.9377994099705464,25.107365487133137,2.8566298390331095,0.13717811252754594,0.04802096185271836
379,0.379,4.962908191071691,25.11018296194499,2.778696321801893,0.13343566294534095,0.0480209592888554
380,0.38,4.988019751044798,25.112923562325218,2.7028721782464618,0.12979452348024095,0.04802096248755927
381,0.381,5.013134014038749,25.11558937055545,2.629101884333957,0.12625199432600176,0.04802095920218998
382,0.382,5.038250906277079,25.11818241241975,2.557329956363102,0.12280544530911339,0.04802096225539888
383,0.383,5.063370355982194,25.12070466012633,2.4875036802025807,0.11945231421921382,0.04802095979592107
384,0.384,5.088492293321698,25.123158032778925,2.4195705828156098,0.11619010517248438,0.048020961239029485
385,0.385,5.113616650356335,25.125544398508957,2.3534803133939657,0.11301638700779572,0.04802096128215078
386,0.386,5.13874336099417,25.12786557490543,2.2891832290143777,0.10992879171533597,0.048020966745709784
387,0.387,5.16387236093226,25.130123331694175,2.226632071261104,0.10692501289743886,0.048020961467998356
388,0.388,5.1890035873395775,25.132319398518582,2.1657793142324384,0.10400280426129563,0.048020961128329306
389,0.389,5.214136975238482,25.134455566194887,2.1065795085147783,0.10115997814322349,0.04802096371598396
390,0.39,5.239272467273844,25.136533417601434,2.0489885402434336,0.09839440406413577,0.0480209635786669
391,0.391,5.2644100135802745,25.138554325904106,1.9929632310476635,0.09570400731585091,0.0480209598576192
392,0.392,5.289549557470169,25.140519850785,1.938461191974128,0.09308676757785268,0.04802096011169208
393,0.393,5.314691039760397,25.142431622072912,1.885441495968357,0.09054071756411158,0.04802096366167551
394,0.394,5.339834406640509,25.14429112371501,1.8338645302368237,0.08806394169955319,0.048020963515871415
395,0.395,5.364979606408882,25.146099782630536,1.7836913969441361,0.08565457482576082,0.048020960897443545
396,0.396,5.390126589853429,25.14785895789758,1.7348840884594883,0.08331080093548283,0.04802096087552436
397,0.397,5.41527530839472,25.149569990645734,1.6874059193189352,0.08103085193550788,0.04802095986969944
398,0.398,5.440425714479627,25.151234193812467,1.6412208797381849,0.07881300643747134,0.04802096257149979
399,0.399,5.465577761874897,25.152852844377367,1.5962943469874638,0.07665558857614056,0.04802096099682709
400,0.4,5.490731405577482,25.154427185708478,1.5525921096258395,0.07455696685473238,0.04802096210105044
401,0.401,5.515886601964353,25.15595842337687,1.5100812280705957,0.0725155530168042,0.04802096183226914
402,0.402,5.5410433086038395,25.157447730205995,1.46872936362294,0.07052980094426502,0.048020964713531664
403,0.403,5.566201484090597,25.15889625094383,1.428505380358567,0.06859820558104353,0.048020964095931366
404,0.404,5.591361088158765,25.16030509914638,1.3893786524863982,0.06671930188195793,0.04802096373264314
405,0.405,5.616522081568229,25.161675360251227,1.3513194586375135,0.06489166378632283,0.048020964525849974
406,0.406,5.64168442618092,25.163008089518947,1.3142991474987673,0.06311390321583693,0.048020957280500806
407,0.40700000000000003,5.66684808553994,25.164304295888023,1.2782890641220195,0.061384669096292165,0.04802096084460648
408,0.40800000000000003,5.692013022295853,25.16556501327201,1.2432622155811899,0.059702646402645936,0.0480209610285121
409,0.40900000000000003,5.717179198673542,25.166791289344424,1.2091918134646091,0.05806655522700441,0.048020962911277526
410,0.41000000000000003,5.742346583097785,25.167984000175707,1.1760520223186586,0.056475149869061776,0.04802096233610275
411,0.41100000000000003,5.767515148497629,25.169143895071095,1.143817559761775,0.054927217948549774,0.04802096058045268
412,0.41200000000000003,5.792684858617065,25.170271975149127,1.1124637849098327,0.05342157953924851,0.04802096055969897
413,0.41300000000000003,5.817855677783674,25.171369230133287,1.0819668978160712,0.05195708632412043,0.04802095741468134
414,0.41400000000000003,5.843027578814032,25.172436414845617,1.0523034826949043,0.05053262077112642,0.04802095745394146
415,0.41500000000000004,5.868200535459172,25.17347425545098,1.023450862126811,0.049147095329294496,0.04802096236175227
416,0.41600000000000004,5.893374518096558,25.174483571281375,0.9953871255252716,0.04779945164460958,0.04802096633446563
417,0.417,5.91854949600463,25.175465213487144,0.9680909420543015,0.04648865979530365,0.04802096350230704
418,0.418,5.943725441470579,25.176419950202007,0.9415413638710164,0.04521371754612655,0.048020957210245796
419,0.419,5.968902328366245,25.177348506108366,0.9157179144686612,0.04397364962118545,0.04802095593674264
420,0.42,5.994080130886623,25.17825159712292,0.8906008282501028,0.04276750699494591,0.048020960275747385
421,0.421,6.019258824009405,25.179129917529888,0.8661710775338043,0.04159436620099219,0.04802095946152032
422,0.422,6.044438383381571,25.179984143019308,0.8424098078659416,0.04045332865815288,0.04802096115266324
423,0.423,6.069618785255241,25.18081493262993,0.8192988954185833,0.039343520013600246,0.048020960645259354
424,0.424,6.094800006599383,25.18162292559674,0.7968205990767047,0.038264089502541856,0.04802095923082233
425,0.425,6.119982024826372,25.18240874890919,0.7749575922345303,0.03721420932412461,0.048020962304298885
426,0.426,6.145164818344781,25.18317300178464,0.7536932207803901,0.03619307403318267,0.04802096268785274
427,0.427,6.170348365327369,25.18391629005344,0.7330111799850699,0.03519989994746143,0.048020959173062525
428,0.428,6.1955326456279005,25.1846391730706,0.7128954653093635,0.0342339245699614,0.0480209599244757
429,0.429,6.220717638638085,25.185342223003687,0.6933306738941742,0.033294406026047545,0.04802096211760768
430,0.43,6.245903325011074,25.186025977195953,0.6743018611147478,0.03238062251497907,0.04802095972484462
431,0.431,6.271089685800444,25.186690961859046,0.6557943117496448,0.031491871775519965,0.04802095902829707
432,0.432,6.296276702169876,25.187337700183715,0.6377937670259216,0.030627470565295616,0.048020962494057795
433,0.433,6.321464356608433,25.187966678795213,0.6202864957335893,0.029786754153570242,0.04802096185947524
434,0.434,6.34665263112695,25.188578397438583,0.6032589993383797,0.02896907582712206,0.04802095925447229
435,0.435,6.371841508992012,25.189173321064565,0.5866980930107246,0.028173806408903858,0.04802096128236239
436,0.436,6.39703097358596,25.189751911544867,0.5705910997690283,0.02740033378917832,0.048020962472547855
437,0.437,6.422221008616843,25.190314621715682,0.5549256605432028,0.026648062468827918,0.04802095913665769
438,0.438,6.447411598836001,25.190861875331308,0.5396896128425388,0.025916413114541424,0.04802095963648435
439,0.439,6.47260272853617,25.19139410899874,0.5248712397093223,0.025204822125588708,0.0480209625117721
440,0.44,6.4977943832294995,25.19191172563036,0.5104591995983893,0.0245127412118982,0.04802096079605174
441,0.441,6.522986548353168,25.19241513000408,0.4964423326640143,0.023839636983160564,0.04802095916202803
442,0.442,6.548179209807804,25.192904714047778,0.4828097851998244,0.023184990548684774,0.04802096241502026
443,0.443,6.573372354314763,25.19338084719996,0.4695511321426967,0.022548297127741715,0.04802096211513186
444,0.444,6.598565968169133,25.193843910523956,0.4566561370056049,0.021929065670133915,0.048020959082971354
445,0.445,6.623760038819611,25.194294252950233,0.44411478355699413,0.02132681848673641,0.04802096051819337
446,0.446,6.648954553516744,25.19473222915426,0.43191743345671035,0.020741090889760092,0.04802096253389342
447,0.447,6.674149500087008,25.195158177878774,0.4200547217637127,0.020171430842492913,0.048020959644966575
448,0.448,6.699344866863692,25.195572423473674,0.40851742347387554,0.019617398618281514,0.04802095942802801
449,0.449,6.724540641999473,25.195975295476547,0.39729662739022303,0.019078566468519204,0.04802096255848736
450,0.45,6.749736814578523,25.1963670977985,0.38638373244263013,0.018554518299413812,0.04802096139533713
451,0.451,6.774933373181443,25.196748147949112,0.37577027077159436,0.018044849357311522,0.04802096057322156
452,0.452,6.800130307473725,25.19711873340048,0.365448034682692,0.017549165922360728,0.048020961277293946
453,0.453,6.82532760626428,25.197479166364467,0.35540904410702207,0.01706708501030204,0.048020964275638234
454,0.454,6.850525259769738,25.19782971979559,0.34564557456174355,0.016598234082178157,0.04802096512655674
455,0.455,6.875723259759787,25.198170622866748,0.3361500987128588,0.016142250761760426,0.048020960944441735
456,0.456,6.9009215970410205,25.198502130354527,0.32691520781729844,0.015698782560494028,0.04802096135358601
457,0.457,6.926120260464736,25.19882455256978,0.3179337781173093,0.015267486609769272,0.048020964303251756
458,0.458,6.951319241133183,25.199138137851907,0.3091988906070279,0.014848029400329492,0.04802096595876986
459,0.459,6.9765185312995985,25.199443102057664,0.30070382457485356,0.014440086528632429,0.04802096065471854
460,0.46,7.001718123459186,25.199739653161675,0.292441925412475,0.014043342449984328,0.04802096152997517
461,0.461,7.026918007461236,25.20002807364005,0.2844068336555184,0.013657490238272363,0.048020963711493315
462,0.462,7.052118175559053,25.20030857973581,0.27659233551971807,0.0132822313521234,0.04802096676744869
463,0.463,7.077318619725721,25.200581395261892,0.26899244342776646,0.012917275407322801,0.048020960153074055
464,0.464,7.102519334503749,25.200846671356743,0.26160117391179655,0.012562339955329705,0.04802096170854845
465,0.465,7.127720310353563,25.20110467339012,0.25441285452602797,0.012217150267730388,0.048020962975675825
466,0.466,7.152921539979639,25.201355605020712,0.2474219088182367,0.01188143912647442,0.04802096622414658
467,0.467,7.17812301701076,25.20159964401606,0.24062298137545898,0.01155494661974217,0.04802096023285602
468,0.468,7.203324735936005,25.201836943315122,0.23401073962600913,0.011237419943296752,0.04802095818874019
469,0.46900000000000003,7.228526688688792,25.202067727070265,0.227580066590247,0.010928613207175895,0.04802095970405276
470,0.47000000000000003,7.253728868324473,25.20229218905983,0.22132602260823805,0.010628287247584202,0.048020956245154164
471,0.47100000000000003,7.278931269279019,25.202510484545375,0.2152437029743123,0.010336209443848294,0.04802096089696915
472,0.47200000000000003,7.304133886427708,25.20272275591937,0.20932844229099384,0.010052153540302294,0.04802096375574461
473,0.47300000000000003,7.329336712846183,25.202929195639037,0.20357566916208947,0.009775899472972966,0.0480209620000771
474,0.47400000000000003,7.354539742170479,25.203129981245752,0.1979808841028927,0.009507233200938405,0.04802096547865398
475,0.47500000000000003,7.3797429694131385,25.203325251964554,0.192539803944584,0.00924594654223625,0.04802096165475155
476,0.47600000000000003,7.40494639005322,25.203515133513992,0.18724818156519626,0.008991837014201455,0.04802095774196166
477,0.47700000000000004,7.430149997992339,25.203699795332536,0.18210189346180153,0.008744707678116168,0.0480209596499912
478,0.47800000000000004,7.455353787385558,25.203879400477746,0.1770969923387029,0.008504366988057115,0.04802095662806219
479,0.47900000000000004,7.4805577536956305,25.204054075624992,0.17222956204753306,0.008270628643829585,0.04802095845512864
480,0.48,7.505761893014683,25.204223929528837,0.16749583546698094,0.008043311447878891,0.048020963777720305
481,0.481,7.530966199983037,25.204389111065296,0.16289218173781708,0.007822239166073944,0.048020961366115285
482,0.482,7.556170669446464,25.204549763928398,0.15841498469689705,0.007607240392259608,0.04802096472637929
483,0.483,7.5813752969621655,25.20470601221379,0.15406080020519633,0.00739814841647753,0.048020965791582305
484,0.484,7.606580078897536,25.20485795719187,0.14982626981179822,0.007194801096757487,0.04802095857952759
485,0.485,7.63178501116582,25.20500571228969,0.14570805729352032,0.0069970407343841225,0.048020959611649996
486,0.486,7.656990088866698,25.20514941396122,0.14170300030085867,0.006804713952545971,0.04802095889359047
487,0.487,7.68219530792149,25.205289176136827,0.137807995242319,0.006617671578276661,0.04802095529102119
488,0.488,7.707400664779924,25.20542509790234,0.1340199842343445,0.006435768527599797,0.048020961682448404
489,0.489,7.732606156315136,25.205557266099152,0.1303360690494002,0.006258863693792143,0.04802096410794695
490,0.49,7.757811778190413,25.20568580132055,0.12675339168636496,0.0060868198386811725,0.04802096226144567
491,0.491,7.7830175263310615,25.205810817299938,0.12326914772287254,0.005919503486895846,0.04802096547470073
492,0.492,7.808223397541359,25.205932403312364,0.11988065823471071,0.005756784822991294,0.04802096441379442
493,0.493,7.833429389056244,25.206050636427232,0.11658528960608434,0.005598537591370083,0.04802096053701364
494,0.494,7.8586354971434735,25.206165620425594,0.11338046287341827,0.005444638998925153,0.04802096287967821
495,0.495,7.883841718465672,25.206277448409875,0.11026372023242374,0.005294969620330982,0.04802095928896441
496,0.496,7.909048049635811,25.20638621494,0.10723262573198081,0.005149413305911936,0.04802095696866058
497,0.497,7.934254487898143,25.206491997067328,0.10428482374433941,0.005007857092018174,0.04802095752969042
498,0.498,7.959461030740932,25.206594864889567,0.10141803123801331,0.004870191113841852,0.04802095893985779
499,0.499,7.984667674670303,25.20669491581238,0.0986300290561945,0.004736308520607479,0.04802095838285686
500,0.5,8.009874418502667,25.206792182272668,0.09591864046383787,0.0046061053930727585,0.04802096204448705
501,0.501,8.035081258255833,25.20688677484339,0.09328177738032246,0.0044794806632772145,0.0480209617470491
502,0.502,8.060288191162167,25.206978770692757,0.09071738711053895,0.004356336036478203,0.04802096020655904
503,0.503,8.085495214688073,25.207068240545905,0.08822347242224553,0.004236575915215042,0.04802096084972043
504,0.504,8.110702326246162,25.20715525663726,0.08579810817761521,0.004120107325443742,0.04802095772222028
505,0.505,8.135909523634018,25.207239880473377,0.08343940106136885,0.004006839844686476,0.04802095645125119
506,0.506,8.161116804341141,25.207322182035306,0.08114551098450068,0.0038966855321410855,0.04802096240278009
507,0.507,8.186324166772232,25.207402205527895,0.07891467991693236,0.0037895588606977966,0.04802096219216481
508,0.508,8.211531608111903,25.207480029263618,0.07674516523461769,0.0036853766508112475,0.04802096183576751
509,0.509,8.236739126114708,25.20755571585134,0.07463528245133717,0.0035840580061778362,0.048020961245971994
510,0.51,8.26194671865503,25.207629324623205,0.07258339303650076,0.003485524251169194,0.04802096051663488
511,0.511,8.287154383620248,25.207700914549058,0.0705878976584348,0.00338969886997442,0.048020963683841525
512,0.512,8.312362119152057,25.207770537529647,0.06864725474875417,0.003296507447404504,0.048020965433644376
513,0.513,8.33756992333483,25.2078382469944,0.06675996528351628,0.0032058776113140135,0.04802095983272743
514,0.514,8.362777794686417,25.207904084074297,0.06492454709122482,0.003117738976596065,0.04802095842448253
515,0.515,8.387985730924466,25.20796811222804,0.06313957850603683,0.0030320230907078163,0.048020958683116996
516,0.516,8.41319373036758,25.20803037831759,0.061403674140710636,0.0029486633806850336,0.048020960014998025
517,0.517,8.43840179104149,25.20809093743911,0.059715488584546964,0.0028675951016051177,0.048020960216127034
518,0.518,8.463609911360196,25.208149833893035,0.058073707599045704,0.002788755286459369,0.048020961666742204
519,0.519,8.488818089420654,25.20820712086403,0.05647705867241892,0.0027120826973960218,0.04802096215964043
520,0.52,8.514026323885016,25.20826283583635,0.05492430368267203,0.0026375177782969176,0.04802095978376551
521,0.521,8.539234613220268,25.20831702163964,0.053414230902130294,0.002565002608651387,0.04802095930860044
522,0.522,8.564442955782182,25.208369724138645,0.05194566762516828,0.002494480858692165,0.04802096060622311
523,0.523,8.58965135095073,25.208420960506377,0.05051747697440553,0.0024258977457588746,0.04802096009244376
524,0.524,8.614859796703291,25.20847078686974,0.049128546073496225,0.002359199991855724,0.04802096093636406
525,0.525,8.64006829176729,25.208519238611732,0.047777798464005566,0.00229433578237088,0.048020960699965434
526,0.526,8.665276834559146,25.208566359802774,0.046464183901629326,0.002231254725925808,0.04802096020129531
527,0.527,8.690485423723995,25.208612188256478,0.0451866789405442,0.00216990781532388,0.04802096250930512
528,0.528,8.71569405792439,25.208656761388564,0.04394429854777925,0.0021102473895681846,0.04802095969910133
529,0.529,8.74090273604041,25.208700110479487,0.04273607084396384,0.002052227096919482,0.04802095879175436
530,0.53,8.766111456928654,25.208742267421595,0.04156105565370051,0.00199580185896585,0.048020961632820026
531,0.531,8.791320219645378,25.208783258399833,0.04041834798648866,0.0019409278356765022,0.04802095910316101
532,0.532,8.816529022845918,25.208823120797632,0.039307051669280064,0.001887562391412847,0.04802096090274936
533,0.533,8.841737876489669,25.208861572857067,0.038226308393816286,0.001835664061870749,0.04802096092982123
534,0.534,8.866946757001775,25.208899272092722,0.037175276809154244,0.0017851925219284862,0.04802096111060808
535,0.535,8.892155688128144,25.20893555427275,0.03615314053581027,0.0017361085543757637,0.04802096107407654
536,0.536,8.917364641617997,25.208971209038104,0.03515910533839542,0.0016883740194996387,0.04802096080800594
537,0.537,8.942573636516501,25.209005705272368,0.034192399299408024,0.0016419518255040258,0.048020959603512034
538,0.538,8.967782666374283,25.209039219630338,0.033252268424659316,0.0015968058997399756,0.04802096143780108
539,0.539,8.992991725781105,25.209071908039444,0.03233798653066374,0.0015529011607245565,0.048020960094471384
540,0.54,9.018200822764197,25.20910354181777,0.03144883904427257,0.0015102034909268481,0.04802096156239143
541,0.541,9.043409941862866,25.209134557137936,0.030584138478291036,0.0014686797103000034,0.04802096064737899
542,0.542,9.06861910347069,25.20916438043489,0.02974321047190438,0.0014282975505390642,0.04802096101522877
543,0.543,9.093828281774494,25.20919373593577,0.028925402104945742,0.0013890256300446062,0.04802096181774797
544,0.544,9.119037501784348,25.209221923341655,0.028130079075740513,0.0013508334295729955,0.04802096097689108
545,0.545,9.144246737650828,25.209249665708434,0.027356621792391726,0.0013136912685543947,0.048020961013532426
546,0.546,9.169456006034432,25.209276498211647,0.026604430622292338,0.0012775702820603317,0.04802095937320426
547,0.547,9.19466530093933,25.209302585739994,0.025872918227706,0.001242442398402991,0.04802096104769976
548,0.548,9.219874620153194,25.2093279938222,0.025161519487832778,0.0012082803173489951,0.04802095986028494
549,0.549,9.245083966593171,25.209352637501638,0.024469678380168964,0.0011750574889308385,0.04802096172555925
550,0.55,9.270293332843993,25.209376727335833,0.02379686046712082,0.0011427480928396037,0.04802096034552514
551,0.551,9.295502729069778,25.20939997626366,0.023142540035401404,0.0011113270183830855,0.048020961255034064
552,0.552,9.320712140370379,25.20942280328223,0.02250621018943893,0.0010807698449937955,0.04802096114346912
553,0.553,9.345921583118544,25.209444748954454,0.021887375902403777,0.0010510528232718483,0.04802096093924245
554,0.554,9.371131038707288,25.20946633460464,0.021285555841416146,0.0010221528565480212,0.048020961452140146
555,0.555,9.396340523770544,25.209487094776037,0.020700282965931387,0.000994047482952806,0.048020961094532556
556,0.556,9.421550021134768,25.209507509719366,0.02013110192903204,0.0009667148579775305,0.048020960868683696
557,0.557,9.446759542196885,25.209527261583933,0.01957757083579033,0.0009401337375141307,0.04802095956641591
558,0.558,9.471969083215509,25.20954645294428,0.019039257742655948,0.0009142834613604097,0.048020961411328035
559,0.559,9.497178641357374,25.209565165653274,0.01851574679502375,0.0008891439371780679,0.04802096005206942
560,0.56,9.52238822063111,25.209583285231563,0.018006628662793567,0.000864695624891083,0.048020961673840235
561,0.561,9.547597813095702,25.209601035972188,0.01751150980937804,0.0008409195215123603,0.04802096053773832
